DATE,EXE,PID,ACCOUNT,HOST,ORGANIZATION,COUNTRY
2016.07.28 00:33:54,svchost.exe,824,System,fe2.update.microsoft.com,Microsoft Informatica Ltda,BR
2016.07.28 00:33:55,CompatTelRunner.exe,1092,System,go.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 00:34:07,svchost.exe,900,System,wpad,,
2016.07.28 00:34:11,svchost.exe,824,System,isatap,,
2016.07.28 00:35:07,svchost.exe,900,System,wpad,,
2016.07.28 00:41:54,svchost.exe,824,System,statsfe2.update.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:41:54,svchost.exe,824,System,statsfe2.update.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:41:54,svchost.exe,824,System,statsfe2.update.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:41:54,svchost.exe,824,System,statsfe2.update.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:43:21,svchost.exe,824,System,statsfe2.update.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:45:07,svchost.exe,900,System,wpad,,
2016.07.28 00:48:56,svchost.exe,1184,System,vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:48:56,svchost.exe,1184,System,vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:48:56,svchost.exe,1184,System,vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:48:56,svchost.exe,1184,System,vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:49:56,svchost.exe,1184,System,vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.07.28 00:55:07,svchost.exe,900,System,wpad,,
2016.07.28 01:05:07,svchost.exe,900,System,wpad,,
2016.07.28 01:34:11,svchost.exe,824,System,isatap,,
2016.07.28 02:34:11,svchost.exe,824,System,isatap,,
2016.07.28 03:18:19,svchost.exe,900,System,wpad,,
2016.07.28 03:18:19,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:19,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:19,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,WSHost.exe,2368,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,WSHost.exe,2368,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,rundll32.exe,3272,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,WSHost.exe,2368,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:20,WSHost.exe,2368,,next-services.apps.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:21,WSHost.exe,2368,,wscont.apps.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:18:21,WSHost.exe,2368,,wscont.apps.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:18:21,WSHost.exe,2368,,wscont.apps.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:18:21,WSHost.exe,2368,,wscont.apps.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:18:21,svchost.exe,824,System,login.live.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:21,svchost.exe,824,,login.live.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:21,svchost.exe,824,,login.live.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:21,svchost.exe,824,,login.live.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:22,svchost.exe,824,,login.live.com,Microsoft Corp (MSFT-Z),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont2.apps.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
2016.07.28 03:18:22,WSHost.exe,2368,,wscont1.apps.microsoft.com,Qwest Communications Company. LLC (QCC-18),US
